r_Cl_64micl g_Cl_64micl r_Cl_32micl g_Cl_32micl r_Cl_16micl g_Cl_16micl r_Cl_8micl g_Cl_8micl r_CsPbBr2_10m g_CsPbBr2_10m r_I_8micl g_I_8micl r_I_16micl g_I_16micl r_I_32micl g_I_32micl r_I_64micl g_I_64micl
6.63700000e+01 7.59848000e-03 6.63700000e+01 1.40672000e-02 6.63700000e+01 6.96975000e-03 6.63700000e+01 8.90126000e-03 6.63700000e+01 7.01989000e-03 6.63700000e+01 -6.55996000e-03 6.63700000e+01 1.33421000e-03 6.63700000e+01 2.58409000e-03 6.63700000e+01 -9.15635000e-04
6.63800000e+01 8.65662000e-03 6.63800000e+01 1.57889000e-02 6.63800000e+01 7.81075000e-03 6.63800000e+01 9.17232000e-03 6.63800000e+01 6.99749000e-03 6.63800000e+01 -4.84309000e-03 6.63800000e+01 2.38948000e-03 6.63800000e+01 3.08125000e-03 6.63800000e+01 -1.98230000e-04
6.63900000e+01 9.78019000e-03 6.63900000e+01 1.74539000e-02 6.63900000e+01 8.65605000e-03 6.63900000e+01 9.44181000e-03 6.63900000e+01 6.91979000e-03 6.63900000e+01 -3.20392000e-03 6.63900000e+01 3.32189000e-03 6.63900000e+01 3.52081000e-03 6.63900000e+01 5.33292000e-04
6.64000000e+01 1.09286000e-02 6.64000000e+01 1.90131000e-02 6.64000000e+01 9.48326000e-03 6.64000000e+01 9.70133000e-03 6.64000000e+01 6.79065000e-03 6.64000000e+01 -1.67844000e-03 6.64000000e+01 4.10879000e-03 6.64000000e+01 3.89306000e-03 6.64000000e+01 1.26006000e-03
6.64100000e+01 1.20620000e-02 6.64100000e+01 2.04222000e-02 6.64100000e+01 1.02713000e-02 6.64100000e+01 9.94327000e-03 6.64100000e+01 6.61647000e-03 6.64100000e+01 -2.96221000e-04 6.64100000e+01 4.73440000e-03 6.64100000e+01 4.19115000e-03 6.64100000e+01 1.96377000e-03
6.64200000e+01 1.31429000e-02 6.64200000e+01 2.16407000e-02 6.64200000e+01 1.10006000e-02 6.64200000e+01 1.01607000e-02 6.64200000e+01 6.40464000e-03 6.64200000e+01 9.16969000e-04 6.64200000e+01 5.18617000e-03 6.64200000e+01 4.40945000e-03 6.64200000e+01 2.62690000e-03
6.64300000e+01 1.41370000e-02 6.64300000e+01 2.26337000e-02 6.64300000e+01 1.16532000e-02 6.64300000e+01 1.03477000e-02 6.64300000e+01 6.16405000e-03 6.64300000e+01 1.94065000e-03 6.64300000e+01 5.45640000e-03 6.64300000e+01 4.54421000e-03 6.64300000e+01 3.23298000e-03
6.64400000e+01 1.50136000e-02 6.64400000e+01 2.33733000e-02 6.64400000e+01 1.22137000e-02 6.64400000e+01 1.04995000e-02 6.64400000e+01 5.90493000e-03 6.64400000e+01 2.76002000e-03 6.64400000e+01 5.54238000e-03 6.64400000e+01 4.59368000e-03 6.64400000e+01 3.76697000e-03
6.64500000e+01 1.57468000e-02 6.64500000e+01 2.38392000e-02 6.64500000e+01 1.26696000e-02 6.64500000e+01 1.06126000e-02 6.64500000e+01 5.63855000e-03 6.64500000e+01 3.36623000e-03 6.64500000e+01 5.44630000e-03 6.64500000e+01 4.55805000e-03 6.64500000e+01 4.21560000e-03
6.64600000e+01 1.63162000e-02 6.64600000e+01 2.40201000e-02 6.64600000e+01 1.30115000e-02 6.64600000e+01 1.06851000e-02 6.64600000e+01 5.37694000e-03 6.64600000e+01 3.75643000e-03 6.64600000e+01 5.17514000e-03 6.64600000e+01 4.43943000e-03 6.64600000e+01 4.56773000e-03
6.64700000e+01 1.67077000e-02 6.64700000e+01 2.39137000e-02 6.64700000e+01 1.32336000e-02 6.64700000e+01 1.07164000e-02 6.64700000e+01 5.13257000e-03 6.64700000e+01 3.93368000e-03 6.64700000e+01 4.74032000e-03 6.64700000e+01 4.24175000e-03 6.64700000e+01 4.81456000e-03
6.64800000e+01 1.69134000e-02 6.64800000e+01 2.35274000e-02 6.64800000e+01 1.33338000e-02 6.64800000e+01 1.07077000e-02 6.64800000e+01 4.91796000e-03 6.64800000e+01 3.90675000e-03 6.64800000e+01 4.15731000e-03 6.64800000e+01 3.97060000e-03 6.64800000e+01 4.94984000e-03
6.64900000e+01 1.69319000e-02 6.64900000e+01 2.28777000e-02 6.64900000e+01 1.33135000e-02 6.64900000e+01 1.06616000e-02 6.64900000e+01 4.74535000e-03 6.64900000e+01 3.68964000e-03 6.64900000e+01 3.44514000e-03 6.64900000e+01 3.63310000e-03 6.64900000e+01 4.97002000e-03
6.65000000e+01 1.67687000e-02 6.65000000e+01 2.19903000e-02 6.65000000e+01 1.31783000e-02 6.65000000e+01 1.05822000e-02 6.65000000e+01 4.62628000e-03 6.65000000e+01 3.30114000e-03 6.65000000e+01 2.62577000e-03 6.65000000e+01 3.23764000e-03 6.65000000e+01 4.87429000e-03
6.65100000e+01 1.64353000e-02 6.65100000e+01 2.08991000e-02 6.65100000e+01 1.29370000e-02 6.65100000e+01 1.04750000e-02 6.65100000e+01 4.57120000e-03 6.65100000e+01 2.76409000e-03 6.65100000e+01 1.72343000e-03 6.65100000e+01 2.79371000e-03 6.65100000e+01 4.66459000e-03
6.65200000e+01 1.59488000e-02 6.65200000e+01 1.96455000e-02 6.65200000e+01 1.26018000e-02 6.65200000e+01 1.03467000e-02 6.65200000e+01 4.58916000e-03 6.65200000e+01 2.10467000e-03 6.65200000e+01 7.63893000e-04 6.65200000e+01 2.31161000e-03 6.65200000e+01 4.34558000e-03
6.65300000e+01 1.53300000e-02 6.65300000e+01 1.82759000e-02 6.65300000e+01 1.21869000e-02 6.65300000e+01 1.02049000e-02 6.65300000e+01 4.68897000e-03 6.65300000e+01 1.35046000e-03 6.65300000e+01 -2.26283000e-04 6.65300000e+01 1.80193000e-03 6.65300000e+01 3.92279000e-03
6.65400000e+01 1.46084000e-02 6.65400000e+01 1.68456000e-02 6.65400000e+01 1.17120000e-02 6.65400000e+01 1.00585000e-02 6.65400000e+01 4.87457000e-03 6.65400000e+01 5.33980000e-04 6.65400000e+01 -1.21941000e-03 6.65400000e+01 1.27650000e-03 6.65400000e+01 3.40772000e-03
6.65500000e+01 1.38144000e-02 6.65500000e+01 1.54099000e-02 6.65500000e+01 1.11969000e-02 6.65500000e+01 9.91657000e-03 6.65500000e+01 5.14856000e-03 6.65500000e+01 -3.13584000e-04 6.65500000e+01 -2.18959000e-03 6.65500000e+01 7.46535000e-04 6.65500000e+01 2.81236000e-03
6.65600000e+01 1.29803000e-02 6.65600000e+01 1.40253000e-02 6.65600000e+01 1.06631000e-02 6.65600000e+01 9.78833000e-03 6.65600000e+01 5.51115000e-03 6.65600000e+01 -1.16150000e-03 6.65600000e+01 -3.11244000e-03 6.65600000e+01 2.22904000e-04 6.65600000e+01 2.15028000e-03
6.65700000e+01 1.21394000e-02 6.65700000e+01 1.27474000e-02 6.65700000e+01 1.01326000e-02 6.65700000e+01 9.68293000e-03 6.65700000e+01 5.95994000e-03 6.65700000e+01 -1.98019000e-03 6.65700000e+01 -3.96571000e-03 6.65700000e+01 -2.84031000e-04 6.65700000e+01 1.43648000e-03
6.65800000e+01 1.13249000e-02 6.65800000e+01 1.16292000e-02 6.65800000e+01 9.62765000e-03 6.65800000e+01 9.60917000e-03 6.65800000e+01 6.48986000e-03 6.65800000e+01 -2.74202000e-03 6.65800000e+01 -4.72982000e-03 6.65800000e+01 -7.64667000e-04 6.65800000e+01 6.87023000e-04
6.65900000e+01 1.05685000e-02 6.65900000e+01 1.07192000e-02 6.65900000e+01 9.16979000e-03 6.65900000e+01 9.57523000e-03 6.65900000e+01 7.09319000e-03 6.65900000e+01 -3.42210000e-03 6.65900000e+01 -5.38839000e-03 6.65900000e+01 -1.21036000e-03 6.65900000e+01 -8.13870000e-05
6.66000000e+01 9.89922000e-03 6.66000000e+01 1.00598000e-02 6.66000000e+01 8.77947000e-03 6.66000000e+01 9.58834000e-03 6.66000000e+01 7.75963000e-03 6.66000000e+01 -3.99889000e-03 6.66000000e+01 -5.92861000e-03 6.66000000e+01 -1.61361000e-03 6.66000000e+01 -8.51796000e-04
6.66100000e+01 9.34269000e-03 6.66100000e+01 9.68558000e-03 6.66100000e+01 8.47526000e-03 6.66100000e+01 9.65461000e-03 6.66100000e+01 8.47654000e-03 6.66100000e+01 -4.45474000e-03 6.66100000e+01 -6.34152000e-03 6.66100000e+01 -1.96821000e-03 6.66100000e+01 -1.60743000e-03
6.66200000e+01 8.91982000e-03 6.66200000e+01 9.62213000e-03 6.66200000e+01 8.27332000e-03 6.66200000e+01 9.77875000e-03 6.66200000e+01 9.22913000e-03 6.66200000e+01 -4.77636000e-03 6.66200000e+01 -6.62218000e-03 6.66200000e+01 -2.26934000e-03 6.66200000e+01 -2.33209000e-03
6.66300000e+01 8.64612000e-03 6.66300000e+01 9.88473000e-03 6.66300000e+01 8.18689000e-03 6.66300000e+01 9.96396000e-03 6.66300000e+01 1.00008000e-02 6.66300000e+01 -4.95503000e-03 6.66300000e+01 -6.76972000e-03 6.66300000e+01 -2.51369000e-03 6.66300000e+01 -3.01057000e-03
6.66400000e+01 8.53102000e-03 6.66400000e+01 1.04777000e-02 6.66400000e+01 8.22584000e-03 6.66400000e+01 1.02117000e-02 6.66400000e+01 1.07734000e-02 6.66400000e+01 -4.98677000e-03 6.66400000e+01 -6.78725000e-03 6.66400000e+01 -2.69943000e-03 6.66400000e+01 -3.62897000e-03
6.66500000e+01 8.57740000e-03 6.66500000e+01 1.13939000e-02 6.66500000e+01 8.39634000e-03 6.66500000e+01 1.05218000e-02 6.66500000e+01 1.15280000e-02 6.66500000e+01 -4.87239000e-03 6.66500000e+01 -6.68173000e-03 6.66500000e+01 -2.82627000e-03 6.66500000e+01 -4.17506000e-03
6.66600000e+01 8.78244000e-03 6.66600000e+01 1.26167000e-02 6.66600000e+01 8.70163000e-03 6.66600000e+01 1.08927000e-02 6.66600000e+01 1.22445000e-02 6.66600000e+01 -4.61626000e-03 6.66600000e+01 -6.46287000e-03 6.66600000e+01 -2.89498000e-03 6.66600000e+01 -4.63788000e-03
6.66700000e+01 9.13556000e-03 6.66700000e+01 1.41162000e-02 6.66700000e+01 9.14036000e-03 6.66700000e+01 1.13205000e-02 6.66700000e+01 1.29022000e-02 6.66700000e+01 -4.22789000e-03 6.66700000e+01 -6.14425000e-03 6.66700000e+01 -2.90800000e-03 6.66700000e+01 -5.00870000e-03
6.66800000e+01 9.61696000e-03 6.66800000e+01 1.58470000e-02 6.66800000e+01 9.70470000e-03 6.66800000e+01 1.17989000e-02 6.66800000e+01 1.34826000e-02 6.66800000e+01 -3.72294000e-03 6.66800000e+01 -5.74368000e-03 6.66800000e+01 -2.87002000e-03 6.66800000e+01 -5.28291000e-03
6.66900000e+01 1.02026000e-02 6.66900000e+01 1.77581000e-02 6.66900000e+01 1.03846000e-02 6.66900000e+01 1.23208000e-02 6.66900000e+01 1.39675000e-02 6.66900000e+01 -3.11870000e-03 6.66900000e+01 -5.27960000e-03 6.66900000e+01 -2.78614000e-03 6.66900000e+01 -5.45735000e-03
6.67000000e+01 1.08629000e-02 6.67000000e+01 1.97901000e-02 6.67000000e+01 1.11662000e-02 6.67000000e+01 1.28775000e-02 6.67000000e+01 1.43401000e-02 6.67000000e+01 -2.43526000e-03 6.67000000e+01 -4.77190000e-03 6.67000000e+01 -2.66247000e-03 6.67000000e+01 -5.53131000e-03
6.67100000e+01 1.15635000e-02 6.67100000e+01 2.18770000e-02 6.67100000e+01 1.20325000e-02 6.67100000e+01 1.34594000e-02 6.67100000e+01 1.45859000e-02 6.67100000e+01 -1.69483000e-03 6.67100000e+01 -4.24131000e-03 6.67100000e+01 -2.50590000e-03 6.67100000e+01 -5.50659000e-03
6.67200000e+01 1.22663000e-02 6.67200000e+01 2.39479000e-02 6.67200000e+01 1.29634000e-02 6.67200000e+01 1.40557000e-02 6.67200000e+01 1.46927000e-02 6.67200000e+01 -9.21010000e-04 6.67200000e+01 -3.70869000e-03 6.67200000e+01 -2.32391000e-03 6.67200000e+01 -5.38734000e-03
6.67300000e+01 1.29308000e-02 6.67300000e+01 2.59291000e-02 6.67300000e+01 1.39364000e-02 6.67300000e+01 1.46551000e-02 6.67300000e+01 1.46512000e-02 6.67300000e+01 -1.38055000e-04 6.67300000e+01 -3.19442000e-03 6.67300000e+01 -2.12436000e-03 6.67300000e+01 -5.17995000e-03
6.67400000e+01 1.35151000e-02 6.67400000e+01 2.77467000e-02 6.67400000e+01 1.49275000e-02 6.67400000e+01 1.52462000e-02 6.67400000e+01 1.44552000e-02 6.67400000e+01 6.29904000e-04 6.67400000e+01 -2.71775000e-03 6.67400000e+01 -1.91527000e-03 6.67400000e+01 -4.89281000e-03
6.67500000e+01 1.39774000e-02 6.67500000e+01 2.93285000e-02 6.67500000e+01 1.59114000e-02 6.67500000e+01 1.58171000e-02 6.67500000e+01 1.41019000e-02 6.67500000e+01 1.35959000e-03 6.67500000e+01 -2.29623000e-03 6.67500000e+01 -1.70461000e-03 6.67500000e+01 -4.53611000e-03
6.67600000e+01 1.42771000e-02 6.67600000e+01 3.06062000e-02 6.67600000e+01 1.68625000e-02 6.67600000e+01 1.63568000e-02 6.67600000e+01 1.35923000e-02 6.67600000e+01 2.02929000e-03 6.67600000e+01 -1.94517000e-03 6.67600000e+01 -1.50004000e-03 6.67600000e+01 -4.12150000e-03
6.67700000e+01 1.43768000e-02 6.67700000e+01 3.15183000e-02 6.67700000e+01 1.77556000e-02 6.67700000e+01 1.68545000e-02 6.67700000e+01 1.29311000e-02 6.67700000e+01 2.61950000e-03 6.67700000e+01 -1.67717000e-03 6.67700000e+01 -1.30876000e-03 6.67700000e+01 -3.66177000e-03
6.67800000e+01 1.42428000e-02 6.67800000e+01 3.20114000e-02 6.67800000e+01 1.85664000e-02 6.67800000e+01 1.73006000e-02 6.67800000e+01 1.21264000e-02 6.67800000e+01 3.11351000e-03 6.67800000e+01 -1.50176000e-03 6.67800000e+01 -1.13732000e-03 6.67800000e+01 -3.17048000e-03
6.67900000e+01 1.38471000e-02 6.67900000e+01 3.20427000e-02 6.67900000e+01 1.92725000e-02 6.67900000e+01 1.76868000e-02 6.67900000e+01 1.11904000e-02 6.67900000e+01 3.49786000e-03 6.67900000e+01 -1.42513000e-03 6.67900000e+01 -9.91397000e-04 6.67900000e+01 -2.66160000e-03
6.68000000e+01 1.31629000e-02 6.68000000e+01 3.15727000e-02 6.68000000e+01 1.98516000e-02 6.68000000e+01 1.80048000e-02 6.68000000e+01 1.01368000e-02 6.68000000e+01 3.76061000e-03 6.68000000e+01 -1.45165000e-03 6.68000000e+01 -8.76304000e-04 6.68000000e+01 -2.14933000e-03
6.68100000e+01 1.21801000e-02 6.68100000e+01 3.05913000e-02 6.68100000e+01 2.02884000e-02 6.68100000e+01 1.82504000e-02 6.68100000e+01 8.98646000e-03 6.68100000e+01 3.89762000e-03 6.68100000e+01 -1.57875000e-03 6.68100000e+01 -7.95267000e-04 6.68100000e+01 -1.64766000e-03
6.68200000e+01 1.08942000e-02 6.68200000e+01 2.90978000e-02 6.68200000e+01 2.05700000e-02 6.68200000e+01 1.84206000e-02 6.68200000e+01 7.76140000e-03 6.68200000e+01 3.90768000e-03 6.68200000e+01 -1.80141000e-03 6.68200000e+01 -7.50566000e-04 6.68200000e+01 -1.16944000e-03
6.68300000e+01 9.30858000e-03 6.68300000e+01 2.71052000e-02 6.68300000e+01 2.06875000e-02 6.68300000e+01 1.85144000e-02 6.68300000e+01 6.48562000e-03 6.68300000e+01 3.79331000e-03 6.68300000e+01 -2.11152000e-03 6.68300000e+01 -7.43340000e-04 6.68300000e+01 -7.26451000e-04
6.68400000e+01 7.43573000e-03 6.68400000e+01 2.46416000e-02 6.68400000e+01 2.06363000e-02 6.68400000e+01 1.85327000e-02 6.68400000e+01 5.18503000e-03 6.68400000e+01 3.56101000e-03 6.68400000e+01 -2.49784000e-03 6.68400000e+01 -7.73480000e-04 6.68400000e+01 -3.29086000e-04
6.68500000e+01 5.29727000e-03 6.68500000e+01 2.17497000e-02 6.68500000e+01 2.04162000e-02 6.68500000e+01 1.84785000e-02 6.68500000e+01 3.88686000e-03 6.68500000e+01 3.22101000e-03 6.68500000e+01 -2.94635000e-03 6.68500000e+01 -8.39651000e-04 6.68500000e+01 1.39132000e-05
6.68600000e+01 2.92367000e-03 6.68600000e+01 1.84863000e-02 6.68600000e+01 2.00318000e-02 6.68600000e+01 1.83568000e-02 6.68600000e+01 2.61906000e-03 6.68600000e+01 2.78695000e-03 6.68600000e+01 -3.44070000e-03 6.68600000e+01 -9.39349000e-04 6.68600000e+01 2.95662000e-04
6.68700000e+01 3.53765000e-04 6.68700000e+01 1.49206000e-02 6.68700000e+01 1.94920000e-02 6.68700000e+01 1.81745000e-02 6.68700000e+01 1.40970000e-03 6.68700000e+01 2.27542000e-03 6.68700000e+01 -3.96270000e-03 6.68700000e+01 -1.06898000e-03 6.68700000e+01 5.11288000e-04
6.68800000e+01 -2.36599000e-03 6.68800000e+01 1.11334000e-02 6.68800000e+01 1.88103000e-02 6.68800000e+01 1.79405000e-02 6.68800000e+01 2.86286000e-04 6.68800000e+01 1.70548000e-03 6.68800000e+01 -4.49292000e-03 6.68800000e+01 -1.22397000e-03 6.68800000e+01 6.58033000e-04
6.68900000e+01 -5.18254000e-03 6.68900000e+01 7.21416000e-03 6.68900000e+01 1.80041000e-02 6.68900000e+01 1.76649000e-02 6.68900000e+01 -7.24820000e-04 6.68900000e+01 1.09805000e-03 6.68900000e+01 -5.01125000e-03 6.68900000e+01 -1.39893000e-03 6.68900000e+01 7.35290000e-04
6.69000000e+01 -8.03739000e-03 6.69000000e+01 3.25941000e-03 6.69000000e+01 1.70945000e-02 6.69000000e+01 1.73591000e-02 6.69000000e+01 -1.59906000e-03 6.69000000e+01 4.75270000e-04 6.69000000e+01 -5.49755000e-03 6.69000000e+01 -1.58778000e-03 6.69000000e+01 7.44579000e-04
6.69100000e+01 -1.08681000e-02 6.69100000e+01 -6.30095000e-04 6.69100000e+01 1.61057000e-02 6.69100000e+01 1.70356000e-02 6.69100000e+01 -2.31424000e-03 6.69100000e+01 -1.40170000e-04 6.69100000e+01 -5.93228000e-03 6.69100000e+01 -1.78397000e-03 6.69100000e+01 6.89462000e-04
6.69200000e+01 -1.36096000e-02 6.69200000e+01 -4.35208000e-03 6.69200000e+01 1.50643000e-02 6.69200000e+01 1.67073000e-02 6.69200000e+01 -2.85109000e-03 6.69200000e+01 -7.25701000e-04 6.69200000e+01 -6.29709000e-03 6.69200000e+01 -1.98066000e-03 6.69200000e+01 5.75405000e-04
6.69300000e+01 -1.61948000e-02 6.69300000e+01 -7.80305000e-03 6.69300000e+01 1.39986000e-02 6.69300000e+01 1.63877000e-02 6.69300000e+01 -3.19234000e-03 6.69300000e+01 -1.25907000e-03 6.69300000e+01 -6.57476000e-03 6.69300000e+01 -2.17083000e-03 6.69300000e+01 4.09285000e-04
6.69400000e+01 -1.85557000e-02 6.69400000e+01 -1.08814000e-02 6.69400000e+01 1.29391000e-02 6.69400000e+01 1.60905000e-02 6.69400000e+01 -3.32438000e-03 6.69400000e+01 -1.71898000e-03 6.69400000e+01 -6.75010000e-03 6.69400000e+01 -2.34740000e-03 6.69400000e+01 1.99730000e-04
6.69500000e+01 -2.06323000e-02 6.69500000e+01 -1.35014000e-02 6.69500000e+01 1.19154000e-02 6.69500000e+01 1.58281000e-02 6.69500000e+01 -3.24210000e-03 6.69500000e+01 -2.08804000e-03 6.69500000e+01 -6.81304000e-03 6.69500000e+01 -2.50402000e-03 6.69500000e+01 -4.27137000e-05
6.69600000e+01 -2.23676000e-02 6.69600000e+01 -1.55839000e-02 6.69600000e+01 1.09565000e-02 6.69600000e+01 1.56124000e-02 6.69600000e+01 -2.94223000e-03 6.69600000e+01 -2.35079000e-03 6.69600000e+01 -6.75557000e-03 6.69600000e+01 -2.63481000e-03 6.69600000e+01 -3.07361000e-04
6.69700000e+01 -2.37104000e-02 6.69700000e+01 -1.70621000e-02 6.69700000e+01 1.00898000e-02 6.69700000e+01 1.54538000e-02 6.69700000e+01 -2.42599000e-03 6.69700000e+01 -2.49487000e-03 6.69700000e+01 -6.57322000e-03 6.69700000e+01 -2.73461000e-03 6.69700000e+01 -5.83048000e-04
6.69800000e+01 -2.46175000e-02 6.69800000e+01 -1.78837000e-02 6.69800000e+01 9.34022000e-03 6.69800000e+01 1.53613000e-02 6.69800000e+01 -1.69914000e-03 6.69800000e+01 -2.51140000e-03 6.69800000e+01 -6.26518000e-03 6.69800000e+01 -2.79916000e-03 6.69800000e+01 -8.58492000e-04
6.69900000e+01 -2.50548000e-02 6.69900000e+01 -1.80128000e-02 6.69900000e+01 8.73003000e-03 6.69900000e+01 1.53422000e-02 6.69900000e+01 -7.71877000e-04 6.69900000e+01 -2.39521000e-03 6.69900000e+01 -5.83445000e-03 6.69900000e+01 -2.82525000e-03 6.69900000e+01 -1.12265000e-03
6.70000000e+01 -2.49984000e-02 6.70000000e+01 -1.74312000e-02 6.70000000e+01 8.27768000e-03 6.70000000e+01 1.54016000e-02 6.70000000e+01 3.41308000e-04 6.70000000e+01 -2.14499000e-03 6.70000000e+01 -5.28780000e-03 6.70000000e+01 -2.81084000e-03 6.70000000e+01 -1.36506000e-03
6.70100000e+01 -2.44359000e-02 6.70100000e+01 -1.61394000e-02 6.70100000e+01 7.99751000e-03 6.70100000e+01 1.55425000e-02 6.70100000e+01 1.62193000e-03 6.70100000e+01 -1.76339000e-03 6.70100000e+01 -4.63562000e-03 6.70100000e+01 -2.75511000e-03 6.70100000e+01 -1.57620000e-03
6.70200000e+01 -2.33664000e-02 6.70200000e+01 -1.41567000e-02 6.70200000e+01 7.89920000e-03 6.70200000e+01 1.57654000e-02 6.70200000e+01 3.04789000e-03 6.70200000e+01 -1.25688000e-03 6.70200000e+01 -3.89170000e-03 6.70200000e+01 -2.65856000e-03 6.70200000e+01 -1.74778000e-03
6.70300000e+01 -2.18015000e-02 6.70300000e+01 -1.15218000e-02 6.70300000e+01 7.98751000e-03 6.70300000e+01 1.60686000e-02 6.70300000e+01 4.59388000e-03 6.70300000e+01 -6.35657000e-04 6.70300000e+01 -3.07290000e-03 6.70300000e+01 -2.52299000e-03 6.70300000e+01 -1.87301000e-03
6.70400000e+01 -1.97649000e-02 6.70400000e+01 -8.29117000e-03 6.70400000e+01 8.26206000e-03 6.70400000e+01 1.64479000e-02 6.70400000e+01 6.23194000e-03 6.70400000e+01 8.67235000e-05 6.70400000e+01 -2.19872000e-03 6.70400000e+01 -2.35149000e-03 6.70400000e+01 -1.94681000e-03
6.70500000e+01 -1.72926000e-02 6.70500000e+01 -4.53886000e-03 6.70500000e+01 8.71725000e-03 6.70500000e+01 1.68968000e-02 6.70500000e+01 7.93206000e-03 6.70500000e+01 8.93654000e-04 6.70500000e+01 -1.29077000e-03 6.70500000e+01 -2.14841000e-03 6.70500000e+01 -1.96603000e-03
6.70600000e+01 -1.44318000e-02 6.70600000e+01 -3.54225000e-04 6.70600000e+01 9.34237000e-03 6.70600000e+01 1.74067000e-02 6.70600000e+01 9.66276000e-03 6.70600000e+01 1.76596000e-03 6.70600000e+01 -3.72229000e-04 6.70600000e+01 -1.91921000e-03 6.70600000e+01 -1.92950000e-03
6.70700000e+01 -1.12361000e-02 6.70700000e+01 4.16335000e-03 6.70700000e+01 1.01240000e-02 6.70700000e+01 1.79673000e-02 6.70700000e+01 1.13912000e-02 6.70700000e+01 2.68276000e-03 6.70700000e+01 5.32145000e-04 6.70700000e+01 -1.67022000e-03 6.70700000e+01 -1.83733000e-03
6.70800000e+01 -7.77903000e-03 6.70800000e+01 8.89285000e-03 6.70800000e+01 1.10394000e-02 6.70800000e+01 1.85654000e-02 6.70800000e+01 1.30844000e-02 6.70800000e+01 3.62024000e-03 6.70800000e+01 1.39757000e-03 6.70800000e+01 -1.40925000e-03 6.70800000e+01 -1.69333000e-03
6.70900000e+01 -4.13735000e-03 6.70900000e+01 1.37110000e-02 6.70900000e+01 1.20635000e-02 6.70900000e+01 1.91866000e-02 6.70900000e+01 1.47107000e-02 6.70900000e+01 4.55472000e-03 6.70900000e+01 2.20018000e-03 6.70900000e+01 -1.14444000e-03 6.70900000e+01 -1.50281000e-03
6.71000000e+01 -3.92941000e-04 6.71000000e+01 1.84909000e-02 6.71000000e+01 1.31686000e-02 6.71000000e+01 1.98158000e-02 6.71000000e+01 1.62398000e-02 6.71000000e+01 5.46256000e-03 6.71000000e+01 2.91722000e-03 6.71000000e+01 -8.84322000e-04 6.71000000e+01 -1.27272000e-03
6.71100000e+01 3.36809000e-03 6.71100000e+01 2.31046000e-02 6.71100000e+01 1.43240000e-02 6.71100000e+01 2.04373000e-02 6.71100000e+01 1.76434000e-02 6.71100000e+01 6.32065000e-03 6.71100000e+01 3.52769000e-03 6.71100000e+01 -6.37633000e-04 6.71100000e+01 -1.01164000e-03
6.71200000e+01 7.05731000e-03 6.71200000e+01 2.74259000e-02 6.71200000e+01 1.54973000e-02 6.71200000e+01 2.10348000e-02 6.71200000e+01 1.88959000e-02 6.71200000e+01 7.10703000e-03 6.71200000e+01 4.01299000e-03 6.71200000e+01 -4.13101000e-04 6.71200000e+01 -7.29556000e-04
6.71300000e+01 1.05861000e-02 6.71300000e+01 3.13341000e-02 6.71300000e+01 1.66550000e-02 6.71300000e+01 2.15923000e-02 6.71300000e+01 1.99745000e-02 6.71300000e+01 7.80150000e-03 6.71300000e+01 4.35749000e-03 6.71300000e+01 -2.19183000e-04 6.71300000e+01 -4.37537000e-04
6.71400000e+01 1.38678000e-02 6.71400000e+01 3.47173000e-02 6.71400000e+01 1.77633000e-02 6.71400000e+01 2.20941000e-02 6.71400000e+01 2.08605000e-02 6.71400000e+01 8.38618000e-03 6.71400000e+01 4.54895000e-03 6.71400000e+01 -6.38272000e-05 6.71400000e+01 -1.47426000e-04
6.71500000e+01 1.68197000e-02 6.71500000e+01 3.74752000e-02 6.71500000e+01 1.87892000e-02 6.71500000e+01 2.25255000e-02 6.71500000e+01 2.15388000e-02 6.71500000e+01 8.84597000e-03 6.71500000e+01 4.57897000e-03 6.71500000e+01 4.57689000e-05 6.71500000e+01 1.28541000e-04
6.71600000e+01 1.93654000e-02 6.71600000e+01 3.95222000e-02 6.71600000e+01 1.97010000e-02 6.71600000e+01 2.28729000e-02 6.71600000e+01 2.19987000e-02 6.71600000e+01 9.16899000e-03 6.71600000e+01 4.44325000e-03 6.71600000e+01 1.03386000e-04 6.71600000e+01 3.78113000e-04
6.71700000e+01 2.14363000e-02 6.71700000e+01 4.07897000e-02 6.71700000e+01 2.04698000e-02 6.71700000e+01 2.31244000e-02 6.71700000e+01 2.22340000e-02 6.71700000e+01 9.34689000e-03 6.71700000e+01 4.14178000e-03 6.71700000e+01 1.03988000e-04 6.71700000e+01 5.89409000e-04
6.71800000e+01 2.29738000e-02 6.71800000e+01 4.12283000e-02 6.71800000e+01 2.10695000e-02 6.71800000e+01 2.32701000e-02 6.71800000e+01 2.22434000e-02 6.71800000e+01 9.37510000e-03 6.71800000e+01 3.67896000e-03 6.71800000e+01 4.39017000e-05 6.71800000e+01 7.51312000e-04
