Wavelength Dark Reference Sample Absorbance
4.68865e+02 1.83056e+01 1.20550e+03 1.70292e+03 -1.51448e-01
4.69644e+02 1.71944e+01 1.19383e+03 1.68681e+03 -1.54907e-01
4.70422e+02 2.05278e+01 1.19072e+03 1.67836e+03 -1.46952e-01
4.71200e+02 1.81944e+01 1.19072e+03 1.66358e+03 -1.51100e-01
4.71977e+02 1.84167e+01 1.18639e+03 1.66603e+03 -1.44606e-01
4.72755e+02 1.86389e+01 1.19039e+03 1.66903e+03 -1.45813e-01
4.73533e+02 2.01944e+01 1.19950e+03 1.67892e+03 -1.44900e-01
4.74311e+02 2.06389e+01 1.20828e+03 1.69392e+03 -1.54231e-01
4.75088e+02 2.04167e+01 1.21528e+03 1.70214e+03 -1.47397e-01
4.75866e+02 1.95278e+01 1.22939e+03 1.71269e+03 -1.43486e-01
4.76643e+02 1.74167e+01 1.23706e+03 1.73047e+03 -1.38806e-01
4.77420e+02 2.10833e+01 1.25661e+03 1.74936e+03 -1.45760e-01
4.78198e+02 1.97500e+01 1.26694e+03 1.77369e+03 -1.42934e-01
4.78975e+02 2.07500e+01 1.28183e+03 1.78836e+03 -1.45475e-01
4.79752e+02 1.81944e+01 1.28828e+03 1.80336e+03 -1.42808e-01
4.80529e+02 1.96389e+01 1.29772e+03 1.81981e+03 -1.51027e-01
4.81306e+02 2.06389e+01 1.31061e+03 1.81769e+03 -1.46290e-01
4.82083e+02 1.89722e+01 1.32206e+03 1.83392e+03 -1.38287e-01
4.82860e+02 1.86389e+01 1.32217e+03 1.83603e+03 -1.41281e-01
4.83637e+02 1.86389e+01 1.32894e+03 1.85847e+03 -1.44960e-01
4.84413e+02 1.91944e+01 1.34306e+03 1.86558e+03 -1.50236e-01
4.85190e+02 1.83056e+01 1.36961e+03 1.90247e+03 -1.42698e-01
4.85966e+02 1.89722e+01 1.39561e+03 1.92758e+03 -1.39608e-01
4.86743e+02 1.88611e+01 1.39006e+03 1.93114e+03 -1.44293e-01
4.87519e+02 1.95278e+01 1.35806e+03 1.87669e+03 -1.47034e-01
4.88295e+02 1.91944e+01 1.34550e+03 1.86158e+03 -1.51827e-01
4.89072e+02 2.03056e+01 1.34172e+03 1.85936e+03 -1.39928e-01
4.89848e+02 1.77500e+01 1.33628e+03 1.84825e+03 -1.39315e-01
4.90624e+02 1.95278e+01 1.34228e+03 1.85136e+03 -1.39341e-01
4.91400e+02 1.77500e+01 1.33350e+03 1.83125e+03 -1.35833e-01
4.92176e+02 1.88611e+01 1.33728e+03 1.83603e+03 -1.30175e-01
4.92952e+02 2.17500e+01 1.33517e+03 1.83858e+03 -1.38986e-01
4.93727e+02 1.71944e+01 1.32450e+03 1.81981e+03 -1.42338e-01
4.94503e+02 2.11944e+01 1.31683e+03 1.82092e+03 -1.46683e-01
4.95279e+02 1.96389e+01 1.31372e+03 1.80081e+03 -1.33930e-01
4.96054e+02 1.77500e+01 1.31194e+03 1.79692e+03 -1.43717e-01
4.96830e+02 1.83056e+01 1.29772e+03 1.77825e+03 -1.35509e-01
4.97605e+02 1.67500e+01 1.28650e+03 1.77803e+03 -1.38498e-01
4.98380e+02 1.94167e+01 1.27383e+03 1.75414e+03 -1.44358e-01
4.99156e+02 1.73056e+01 1.26494e+03 1.73881e+03 -1.40697e-01
4.99931e+02 1.86389e+01 1.25761e+03 1.72458e+03 -1.38968e-01
5.00706e+02 1.96389e+01 1.24328e+03 1.71869e+03 -1.48607e-01
5.01481e+02 2.00833e+01 1.23461e+03 1.71258e+03 -1.40808e-01
5.02256e+02 1.88611e+01 1.22772e+03 1.69436e+03 -1.38336e-01
5.03031e+02 1.94167e+01 1.23572e+03 1.68503e+03 -1.35877e-01
5.03805e+02 1.90833e+01 1.21761e+03 1.67269e+03 -1.46199e-01
5.04580e+02 1.97500e+01 1.20983e+03 1.66836e+03 -1.38073e-01
5.05355e+02 1.80833e+01 1.21883e+03 1.66181e+03 -1.38753e-01
5.06129e+02 2.21944e+01 1.21617e+03 1.65992e+03 -1.40839e-01
5.06904e+02 1.73056e+01 1.21306e+03 1.65681e+03 -1.24115e-01
5.07678e+02 1.57500e+01 1.22072e+03 1.65658e+03 -1.35127e-01
5.08452e+02 1.85278e+01 1.22106e+03 1.66958e+03 -1.29871e-01
5.09227e+02 1.84167e+01 1.22894e+03 1.68869e+03 -1.46562e-01
5.10001e+02 1.77500e+01 1.24928e+03 1.69647e+03 -1.35206e-01
5.10775e+02 1.85278e+01 1.25694e+03 1.71247e+03 -1.37755e-01
5.11549e+02 1.83056e+01 1.25950e+03 1.72414e+03 -1.35621e-01
5.12323e+02 1.51944e+01 1.28406e+03 1.74336e+03 -1.33610e-01
5.13097e+02 1.96389e+01 1.29761e+03 1.77525e+03 -1.36028e-01
5.13871e+02 1.86389e+01 1.32139e+03 1.80481e+03 -1.31617e-01
5.14644e+02 2.25278e+01 1.34817e+03 1.82525e+03 -1.43448e-01
5.15418e+02 1.63056e+01 1.36194e+03 1.84481e+03 -1.35028e-01
5.16192e+02 2.13056e+01 1.38561e+03 1.88592e+03 -1.30491e-01
5.16965e+02 1.85278e+01 1.40383e+03 1.91514e+03 -1.39198e-01
5.17738e+02 1.91944e+01 1.43350e+03 1.93558e+03 -1.31650e-01
5.18512e+02 2.16389e+01 1.46328e+03 1.98114e+03 -1.29736e-01
5.19285e+02 1.90833e+01 1.48894e+03 2.01225e+03 -1.33174e-01
5.20058e+02 1.99722e+01 1.50417e+03 2.04869e+03 -1.29544e-01
5.20831e+02 1.98611e+01 1.54006e+03 2.06903e+03 -1.29367e-01
5.21604e+02 1.66389e+01 1.56661e+03 2.12425e+03 -1.31743e-01
5.22377e+02 1.64167e+01 1.59117e+03 2.14903e+03 -1.30912e-01
5.23150e+02 2.18611e+01 1.62494e+03 2.19158e+03 -1.29702e-01
5.23923e+02 1.66389e+01 1.64861e+03 2.22503e+03 -1.27464e-01
5.24696e+02 2.18611e+01 1.68550e+03 2.26603e+03 -1.25605e-01
5.25468e+02 1.96389e+01 1.71106e+03 2.31325e+03 -1.35337e-01
5.26241e+02 1.91944e+01 1.73594e+03 2.32969e+03 -1.31973e-01
5.27013e+02 2.23056e+01 1.77072e+03 2.38014e+03 -1.27136e-01
5.27786e+02 2.16389e+01 1.78606e+03 2.40114e+03 -1.32151e-01
5.28558e+02 1.83056e+01 1.82150e+03 2.43536e+03 -1.31417e-01
5.29330e+02 1.98611e+01 1.83783e+03 2.48147e+03 -1.26276e-01
5.30102e+02 2.17500e+01 1.87972e+03 2.52592e+03 -1.33886e-01
5.30875e+02 2.30833e+01 1.91583e+03 2.55681e+03 -1.32637e-01
5.31647e+02 2.28611e+01 1.93561e+03 2.58236e+03 -1.25071e-01
5.32418e+02 2.29722e+01 1.96694e+03 2.63381e+03 -1.28599e-01
5.33190e+02 1.93056e+01 1.98028e+03 2.65469e+03 -1.34280e-01
5.33962e+02 1.91944e+01 1.99750e+03 2.70036e+03 -1.30831e-01
5.34734e+02 3.20833e+01 2.05161e+03 2.72658e+03 -1.30348e-01
5.35505e+02 1.84167e+01 2.05772e+03 2.75681e+03 -1.37699e-01
5.36277e+02 1.61944e+01 2.06250e+03 2.79081e+03 -1.28436e-01
5.37049e+02 1.88611e+01 2.09350e+03 2.80236e+03 -1.25945e-01
5.37820e+02 1.94167e+01 2.12050e+03 2.82258e+03 -1.27892e-01
5.38591e+02 1.78611e+01 2.14128e+03 2.84169e+03 -1.31421e-01
5.39363e+02 2.17500e+01 2.15628e+03 2.86758e+03 -1.22049e-01
5.40134e+02 1.89722e+01 2.17306e+03 2.89781e+03 -1.27542e-01
5.40905e+02 1.87500e+01 2.19461e+03 2.91992e+03 -1.23493e-01
5.41676e+02 2.06389e+01 2.21172e+03 2.95092e+03 -1.25334e-01
5.42447e+02 2.11944e+01 2.21450e+03 2.97603e+03 -1.30832e-01
5.43218e+02 2.13056e+01 2.23561e+03 2.98625e+03 -1.29647e-01
5.43988e+02 2.46389e+01 2.25606e+03 3.00958e+03 -1.20354e-01
5.44759e+02 2.43056e+01 2.26594e+03 3.02247e+03 -1.34350e-01
5.45530e+02 2.15278e+01 2.27239e+03 3.03858e+03 -1.30311e-01
5.46300e+02 2.17500e+01 2.26361e+03 3.04158e+03 -1.32336e-01
5.47071e+02 2.05278e+01 2.27994e+03 3.04936e+03 -1.33258e-01
5.47841e+02 1.88611e+01 2.28450e+03 3.03969e+03 -1.27601e-01
5.48611e+02 2.01944e+01 2.29050e+03 3.04192e+03 -1.24939e-01
5.49382e+02 2.30833e+01 2.30228e+03 3.05958e+03 -1.20341e-01
5.50152e+02 2.13056e+01 2.30739e+03 3.06658e+03 -1.24701e-01
5.50922e+02 1.95278e+01 2.30461e+03 3.06981e+03 -1.25636e-01
5.51692e+02 1.97500e+01 2.30617e+03 3.06636e+03 -1.25952e-01
5.52462e+02 1.86389e+01 2.29994e+03 3.06869e+03 -1.22728e-01
5.53232e+02 2.08611e+01 2.31439e+03 3.06747e+03 -1.25542e-01
5.54001e+02 1.81944e+01 2.30572e+03 3.06714e+03 -1.21470e-01
5.54771e+02 2.10833e+01 2.30861e+03 3.07069e+03 -1.27862e-01
5.55541e+02 2.05278e+01 2.30806e+03 3.08814e+03 -1.23132e-01
5.56310e+02 1.89722e+01 2.31894e+03 3.08714e+03 -1.20512e-01
5.57080e+02 1.93056e+01 2.31939e+03 3.08814e+03 -1.27905e-01
5.57849e+02 2.20833e+01 2.34050e+03 3.08381e+03 -1.20459e-01
5.58618e+02 1.65278e+01 2.34028e+03 3.10247e+03 -1.25158e-01
5.59388e+02 2.09722e+01 2.33828e+03 3.12203e+03 -1.25281e-01
5.60157e+02 2.06389e+01 2.35272e+03 3.11325e+03 -1.22654e-01
5.60926e+02 1.86389e+01 2.36139e+03 3.12047e+03 -1.22457e-01
5.61695e+02 2.11944e+01 2.36061e+03 3.12058e+03 -1.18267e-01
5.62464e+02 2.04167e+01 2.36606e+03 3.13392e+03 -1.23268e-01
5.63233e+02 2.10833e+01 2.36294e+03 3.15281e+03 -1.19453e-01
5.64001e+02 2.38611e+01 2.38572e+03 3.16569e+03 -1.28891e-01
5.64770e+02 1.88611e+01 2.39550e+03 3.17703e+03 -1.22987e-01
5.65539e+02 2.05278e+01 2.40694e+03 3.17858e+03 -1.23153e-01
5.66307e+02 2.23056e+01 2.42572e+03 3.20547e+03 -1.20352e-01
5.67076e+02 2.49722e+01 2.42706e+03 3.20825e+03 -1.22985e-01
5.67844e+02 2.65278e+01 2.44528e+03 3.24225e+03 -1.26606e-01
5.68612e+02 2.34167e+01 2.45161e+03 3.24147e+03 -1.23264e-01
5.69381e+02 1.85278e+01 2.47128e+03 3.26492e+03 -1.20234e-01
5.70149e+02 1.95278e+01 2.47994e+03 3.28236e+03 -1.18871e-01
5.70917e+02 2.07500e+01 2.50583e+03 3.30292e+03 -1.25248e-01
5.71685e+02 2.33056e+01 2.51717e+03 3.31269e+03 -1.22145e-01
5.72453e+02 1.91944e+01 2.52528e+03 3.32536e+03 -1.21462e-01
5.73220e+02 2.03056e+01 2.53928e+03 3.35058e+03 -1.30848e-01
5.73988e+02 1.97500e+01 2.55817e+03 3.36692e+03 -1.23127e-01
5.74756e+02 2.28611e+01 2.54217e+03 3.38103e+03 -1.25729e-01
5.75523e+02 1.85278e+01 2.56194e+03 3.37369e+03 -1.20103e-01
5.76291e+02 1.93056e+01 2.55983e+03 3.38725e+03 -1.18663e-01
5.77058e+02 2.06389e+01 2.57572e+03 3.39769e+03 -1.20976e-01
5.77826e+02 1.63056e+01 2.58050e+03 3.40992e+03 -1.22599e-01
5.78593e+02 2.16389e+01 2.58550e+03 3.42036e+03 -1.19995e-01
5.79360e+02 2.19722e+01 2.58483e+03 3.40881e+03 -1.20716e-01
5.80127e+02 2.06389e+01 2.59717e+03 3.43292e+03 -1.21055e-01
5.80894e+02 1.93056e+01 2.62917e+03 3.46569e+03 -1.17941e-01
5.81661e+02 2.21944e+01 2.62594e+03 3.48236e+03 -1.21201e-01
5.82428e+02 2.03056e+01 2.64517e+03 3.50647e+03 -1.25381e-01
5.83195e+02 2.27500e+01 2.64672e+03 3.50325e+03 -1.26985e-01
5.83962e+02 2.16389e+01 2.66383e+03 3.49625e+03 -1.19186e-01
5.84728e+02 2.04167e+01 2.67550e+03 3.52914e+03 -1.18742e-01
5.85495e+02 1.99722e+01 2.69461e+03 3.55625e+03 -1.21675e-01
5.86261e+02 1.94167e+01 2.71250e+03 3.56258e+03 -1.13762e-01
5.87028e+02 2.19722e+01 2.70983e+03 3.58869e+03 -1.21315e-01
5.87794e+02 2.03056e+01 2.72717e+03 3.60092e+03 -1.21796e-01
5.88560e+02 2.13056e+01 2.73661e+03 3.60736e+03 -1.18150e-01
5.89326e+02 2.28611e+01 2.75183e+03 3.62136e+03 -1.18406e-01
5.90092e+02 2.15278e+01 2.77161e+03 3.63725e+03 -1.21829e-01
5.90858e+02 2.27500e+01 2.78950e+03 3.65092e+03 -1.24819e-01
5.91624e+02 2.59722e+01 2.81017e+03 3.68969e+03 -1.22787e-01
5.92390e+02 2.28611e+01 2.82028e+03 3.72069e+03 -1.24600e-01
5.93156e+02 2.20833e+01 2.84094e+03 3.75669e+03 -1.21823e-01
5.93922e+02 2.33056e+01 2.86050e+03 3.79947e+03 -1.22212e-01
5.94687e+02 2.13056e+01 2.87950e+03 3.80814e+03 -1.18588e-01
5.95453e+02 2.46389e+01 2.91339e+03 3.83481e+03 -1.26296e-01
5.96218e+02 2.10833e+01 2.92783e+03 3.86825e+03 -1.18924e-01
5.96984e+02 2.36389e+01 2.97783e+03 3.89847e+03 -1.22025e-01
5.97749e+02 2.09722e+01 3.00150e+03 3.95081e+03 -1.24080e-01
5.98514e+02 2.27500e+01 3.03506e+03 3.99125e+03 -1.19036e-01
5.99279e+02 2.15278e+01 3.07672e+03 4.05247e+03 -1.18507e-01
6.00044e+02 2.13056e+01 3.09950e+03 4.09503e+03 -1.22117e-01
6.00809e+02 2.04167e+01 3.14228e+03 4.13525e+03 -1.20983e-01
6.01574e+02 1.87500e+01 3.16294e+03 4.18203e+03 -1.19591e-01
6.02339e+02 2.25278e+01 3.22250e+03 4.23469e+03 -1.19894e-01
6.03104e+02 2.35278e+01 3.28128e+03 4.29681e+03 -1.20004e-01
6.03868e+02 2.15278e+01 3.30128e+03 4.35881e+03 -1.19689e-01
6.04633e+02 2.00833e+01 3.35639e+03 4.41469e+03 -1.21214e-01
6.05397e+02 1.81944e+01 3.41450e+03 4.50692e+03 -1.21852e-01
6.06162e+02 2.26389e+01 3.46806e+03 4.56769e+03 -1.22124e-01
6.06926e+02 2.40833e+01 3.51739e+03 4.62336e+03 -1.14878e-01
6.07690e+02 2.41944e+01 3.56883e+03 4.69592e+03 -1.18719e-01
6.08455e+02 2.24167e+01 3.60772e+03 4.76425e+03 -1.22410e-01
6.09219e+02 2.16389e+01 3.66572e+03 4.84447e+03 -1.21131e-01
6.09983e+02 2.21944e+01 3.74617e+03 4.92136e+03 -1.18291e-01
6.10747e+02 2.57500e+01 3.80994e+03 5.00314e+03 -1.18149e-01
6.11511e+02 2.74167e+01 3.85906e+03 5.06158e+03 -1.16142e-01
6.12274e+02 2.69722e+01 3.90750e+03 5.11569e+03 -1.17267e-01
6.13038e+02 2.00833e+01 3.94506e+03 5.20825e+03 -1.18732e-01
6.13802e+02 2.09722e+01 3.99906e+03 5.27658e+03 -1.20142e-01
6.14565e+02 2.25278e+01 4.06094e+03 5.36647e+03 -1.20211e-01
6.15329e+02 2.53056e+01 4.13628e+03 5.45036e+03 -1.19671e-01
6.16092e+02 2.04167e+01 4.19606e+03 5.52603e+03 -1.17337e-01
6.16855e+02 2.15278e+01 4.24517e+03 5.59525e+03 -1.17471e-01
6.17618e+02 2.10833e+01 4.30583e+03 5.65181e+03 -1.19692e-01
6.18382e+02 2.44167e+01 4.37094e+03 5.72547e+03 -1.20106e-01
6.19145e+02 2.29722e+01 4.43450e+03 5.79314e+03 -1.17470e-01
6.19908e+02 2.18611e+01 4.48050e+03 5.82603e+03 -1.15844e-01
6.20671e+02 2.16389e+01 4.54461e+03 5.90425e+03 -1.16562e-01
6.21433e+02 2.37500e+01 4.57972e+03 5.99625e+03 -1.21511e-01
6.22196e+02 2.18611e+01 4.63906e+03 6.06392e+03 -1.15857e-01
6.22959e+02 2.43056e+01 4.66961e+03 6.13347e+03 -1.17205e-01
6.23721e+02 2.13056e+01 4.70906e+03 6.19069e+03 -1.16666e-01
6.24484e+02 1.91944e+01 4.76594e+03 6.26258e+03 -1.19521e-01
6.25246e+02 2.28611e+01 4.79917e+03 6.32636e+03 -1.19920e-01
6.26009e+02 2.49722e+01 4.85661e+03 6.39925e+03 -1.25734e-01
6.26771e+02 2.23056e+01 4.90261e+03 6.48258e+03 -1.18197e-01
6.27533e+02 2.30833e+01 4.94928e+03 6.54869e+03 -1.23065e-01
6.28295e+02 2.30833e+01 5.00294e+03 6.57492e+03 -1.22955e-01
6.29057e+02 2.25278e+01 5.06761e+03 6.61214e+03 -1.14232e-01
6.29819e+02 2.50833e+01 5.10650e+03 6.71025e+03 -1.17640e-01
6.30581e+02 2.51944e+01 5.14594e+03 6.77636e+03 -1.21977e-01
6.31343e+02 2.06389e+01 5.19761e+03 6.82492e+03 -1.17974e-01
6.32104e+02 2.63056e+01 5.25417e+03 6.86169e+03 -1.11292e-01
6.32866e+02 2.26389e+01 5.28361e+03 6.92458e+03 -1.21429e-01
6.33627e+02 2.29722e+01 5.31950e+03 6.98914e+03 -1.17204e-01
6.34389e+02 2.23056e+01 5.36939e+03 7.03847e+03 -1.18178e-01
6.35150e+02 2.68611e+01 5.41572e+03 7.09536e+03 -1.18113e-01
6.35911e+02 2.50833e+01 5.47594e+03 7.12781e+03 -1.14062e-01
6.36673e+02 2.60833e+01 5.48028e+03 7.17469e+03 -1.14462e-01
6.37434e+02 1.99722e+01 5.49250e+03 7.22869e+03 -1.18050e-01
6.38195e+02 2.34167e+01 5.54328e+03 7.26358e+03 -1.21018e-01
6.38956e+02 2.20833e+01 5.55183e+03 7.27458e+03 -1.18145e-01
6.39717e+02 2.80833e+01 5.59072e+03 7.32981e+03 -1.17582e-01
6.40477e+02 2.16389e+01 5.60172e+03 7.36314e+03 -1.20461e-01
6.41238e+02 2.11944e+01 5.59494e+03 7.38114e+03 -1.21191e-01
6.41999e+02 2.64167e+01 5.61417e+03 7.42625e+03 -1.19572e-01
6.42759e+02 2.39722e+01 5.62150e+03 7.44225e+03 -1.20665e-01
6.43520e+02 2.14167e+01 5.64328e+03 7.42769e+03 -1.16468e-01
6.44280e+02 2.41944e+01 5.67639e+03 7.41114e+03 -1.18129e-01
6.45041e+02 1.98611e+01 5.67117e+03 7.42414e+03 -1.15629e-01
6.45801e+02 2.48611e+01 5.70694e+03 7.44358e+03 -1.18510e-01
6.46561e+02 2.75278e+01 5.70872e+03 7.43325e+03 -1.14183e-01
6.47321e+02 2.34167e+01 5.69350e+03 7.46592e+03 -1.18470e-01
6.48081e+02 2.13056e+01 5.67950e+03 7.46036e+03 -1.15717e-01
6.48841e+02 2.38611e+01 5.70094e+03 7.43481e+03 -1.14702e-01
6.49601e+02 2.26389e+01 5.69439e+03 7.45469e+03 -1.21744e-01
6.50360e+02 2.17500e+01 5.69539e+03 7.43947e+03 -1.15604e-01
6.51120e+02 2.41944e+01 5.69861e+03 7.46981e+03 -1.19329e-01
6.51880e+02 2.27500e+01 5.72328e+03 7.49214e+03 -1.17744e-01
6.52639e+02 2.15278e+01 5.70661e+03 7.51369e+03 -1.18538e-01
6.53399e+02 2.40833e+01 5.71628e+03 7.49281e+03 -1.18622e-01
6.54158e+02 2.75278e+01 5.72217e+03 7.48892e+03 -1.16692e-01
6.54917e+02 2.23056e+01 5.74661e+03 7.53769e+03 -1.20382e-01
6.55676e+02 2.28611e+01 5.93794e+03 7.75703e+03 -1.13913e-01
6.56435e+02 2.47500e+01 5.93894e+03 7.78558e+03 -1.18016e-01
6.57194e+02 2.57500e+01 5.82339e+03 7.64969e+03 -1.20150e-01
6.57953e+02 2.54167e+01 5.74561e+03 7.54369e+03 -1.16211e-01
6.58712e+02 2.51944e+01 5.76683e+03 7.51814e+03 -1.20013e-01
6.59471e+02 2.60833e+01 5.75494e+03 7.51558e+03 -1.20213e-01
6.60230e+02 1.95278e+01 5.75239e+03 7.50436e+03 -1.21305e-01
6.60988e+02 2.34167e+01 5.74572e+03 7.52269e+03 -1.17043e-01
6.61747e+02 2.20833e+01 5.73950e+03 7.54547e+03 -1.19880e-01
6.62505e+02 2.26389e+01 5.76706e+03 7.54514e+03 -1.18114e-01
6.63264e+02 2.48611e+01 5.79061e+03 7.55036e+03 -1.17093e-01
6.64022e+02 2.19722e+01 5.80361e+03 7.58303e+03 -1.16448e-01
6.64780e+02 2.14167e+01 5.82561e+03 7.61714e+03 -1.21211e-01
6.65538e+02 2.18611e+01 5.85306e+03 7.67781e+03 -1.16445e-01
6.66296e+02 2.35278e+01 5.87539e+03 7.70025e+03 -1.17608e-01
6.67054e+02 2.34167e+01 5.88072e+03 7.70525e+03 -1.16227e-01
6.67812e+02 2.18611e+01 5.89472e+03 7.72636e+03 -1.18303e-01
6.68570e+02 2.38611e+01 5.95872e+03 7.77958e+03 -1.20796e-01
6.69327e+02 2.18611e+01 5.98950e+03 7.80692e+03 -1.13433e-01
6.70085e+02 2.36389e+01 6.02606e+03 7.85203e+03 -1.14930e-01
6.70843e+02 2.30833e+01 6.07606e+03 7.86758e+03 -1.10644e-01
6.71600e+02 2.65278e+01 6.08917e+03 7.89625e+03 -1.13413e-01
6.72357e+02 2.06389e+01 6.12339e+03 7.95869e+03 -1.17815e-01
6.73115e+02 2.21944e+01 6.16661e+03 8.03458e+03 -1.17467e-01
6.73872e+02 2.68611e+01 6.22806e+03 8.07058e+03 -1.15416e-01
6.74629e+02 2.08611e+01 6.24983e+03 8.13469e+03 -1.14674e-01
6.75386e+02 2.54167e+01 6.29661e+03 8.19814e+03 -1.17469e-01
6.76143e+02 2.23056e+01 6.35261e+03 8.27458e+03 -1.13371e-01
6.76900e+02 2.11944e+01 6.40394e+03 8.32292e+03 -1.14449e-01
6.77657e+02 2.29722e+01 6.47183e+03 8.41514e+03 -1.14020e-01
6.78413e+02 2.24167e+01 6.52794e+03 8.46969e+03 -1.13144e-01
6.79170e+02 2.43056e+01 6.58683e+03 8.57103e+03 -1.11454e-01
6.79927e+02 2.38611e+01 6.62817e+03 8.67303e+03 -1.16931e-01
6.80683e+02 2.31944e+01 6.67250e+03 8.73158e+03 -1.14558e-01
6.81439e+02 2.10833e+01 6.72150e+03 8.77269e+03 -1.16073e-01
6.82196e+02 2.16389e+01 6.76561e+03 8.83747e+03 -1.12581e-01
6.82952e+02 2.49722e+01 6.84794e+03 8.95069e+03 -1.16355e-01
6.83708e+02 2.28611e+01 6.89350e+03 9.04381e+03 -1.17819e-01
6.84464e+02 2.73056e+01 6.98783e+03 9.12336e+03 -1.18636e-01
6.85220e+02 2.07500e+01 7.07039e+03 9.19558e+03 -1.13429e-01
6.85976e+02 1.86389e+01 7.14117e+03 9.31758e+03 -1.15100e-01
6.86732e+02 2.18611e+01 7.21583e+03 9.41047e+03 -1.14814e-01
6.87488e+02 2.37500e+01 7.30883e+03 9.51014e+03 -1.16261e-01
6.88243e+02 2.10833e+01 7.36694e+03 9.61369e+03 -1.14847e-01
6.88999e+02 2.17500e+01 7.43406e+03 9.68003e+03 -1.15348e-01
6.89754e+02 1.81944e+01 7.47850e+03 9.76769e+03 -1.17407e-01
6.90510e+02 2.61944e+01 7.58394e+03 9.85203e+03 -1.14535e-01
6.91265e+02 2.11944e+01 7.68761e+03 1.00127e+04 -1.13897e-01
6.92020e+02 2.40833e+01 7.76539e+03 1.00939e+04 -1.17939e-01
6.92775e+02 2.28611e+01 7.80894e+03 1.01829e+04 -1.16284e-01
6.93530e+02 2.07500e+01 7.89350e+03 1.02349e+04 -1.15974e-01
6.94285e+02 1.65278e+01 8.00217e+03 1.02704e+04 -1.07529e-01
6.95040e+02 2.10833e+01 8.07172e+03 1.04286e+04 -1.08961e-01
6.95795e+02 2.37500e+01 8.09983e+03 1.05456e+04 -1.13589e-01
6.96550e+02 2.10833e+01 8.15239e+03 1.06412e+04 -1.17948e-01
6.97304e+02 2.14167e+01 8.22794e+03 1.07488e+04 -1.17404e-01
6.98059e+02 1.97500e+01 8.27850e+03 1.08165e+04 -1.18505e-01
6.98813e+02 2.11944e+01 8.33539e+03 1.09071e+04 -1.17785e-01
6.99568e+02 2.05278e+01 8.37572e+03 1.09624e+04 -1.17674e-01
7.00322e+02 2.11944e+01 8.46228e+03 1.10526e+04 -1.09900e-01
7.01076e+02 1.94167e+01 8.56172e+03 1.11051e+04 -1.12308e-01
7.01831e+02 2.36389e+01 8.61583e+03 1.11536e+04 -1.11129e-01
7.02585e+02 2.11944e+01 8.66772e+03 1.11985e+04 -1.10209e-01
7.03339e+02 2.29722e+01 8.73406e+03 1.13337e+04 -1.13289e-01
7.04092e+02 2.28611e+01 8.77450e+03 1.13746e+04 -1.11255e-01
7.04846e+02 2.43056e+01 8.81561e+03 1.14080e+04 -1.12077e-01
7.05600e+02 2.18611e+01 8.83517e+03 1.15038e+04 -1.17794e-01
7.06354e+02 2.53056e+01 8.93928e+03 1.16025e+04 -1.14300e-01
7.07107e+02 2.13056e+01 9.00894e+03 1.17031e+04 -1.13898e-01
7.07861e+02 2.06389e+01 9.02261e+03 1.17639e+04 -1.13613e-01
7.08614e+02 2.15278e+01 9.09272e+03 1.17542e+04 -1.12132e-01
7.09367e+02 2.11944e+01 9.13806e+03 1.17714e+04 -1.11360e-01
7.10121e+02 2.21944e+01 9.14517e+03 1.17994e+04 -1.11011e-01
7.10874e+02 2.13056e+01 9.19261e+03 1.18429e+04 -1.12434e-01
7.11627e+02 2.48611e+01 9.18550e+03 1.18562e+04 -1.10625e-01
7.12380e+02 2.33056e+01 9.21494e+03 1.19161e+04 -1.10342e-01
7.13133e+02 2.04167e+01 9.28428e+03 1.19674e+04 -1.09740e-01
7.13886e+02 2.23056e+01 9.33283e+03 1.20222e+04 -1.10423e-01
7.14638e+02 2.15278e+01 9.32150e+03 1.20387e+04 -1.10256e-01
7.15391e+02 1.93056e+01 9.32394e+03 1.19921e+04 -1.10552e-01
7.16143e+02 1.93056e+01 9.30939e+03 1.20236e+04 -1.10611e-01
7.16896e+02 1.86389e+01 9.31094e+03 1.21046e+04 -1.16655e-01
7.17648e+02 1.87500e+01 9.33783e+03 1.20860e+04 -1.17001e-01
7.18401e+02 2.29722e+01 9.28006e+03 1.20421e+04 -1.12409e-01
7.19153e+02 2.09722e+01 9.22806e+03 1.19584e+04 -1.14132e-01
7.19905e+02 1.95278e+01 9.24350e+03 1.19332e+04 -1.12952e-01
7.20657e+02 1.57500e+01 9.19906e+03 1.18691e+04 -1.11155e-01
7.21409e+02 2.13056e+01 9.16150e+03 1.17806e+04 -1.06453e-01
7.22161e+02 1.67500e+01 9.08750e+03 1.17258e+04 -1.10034e-01
7.22913e+02 2.15278e+01 9.08061e+03 1.17355e+04 -1.10627e-01
7.23664e+02 1.99722e+01 9.16217e+03 1.17542e+04 -1.09324e-01
7.24416e+02 1.97500e+01 9.17061e+03 1.17107e+04 -1.06019e-01
7.25168e+02 2.35278e+01 9.09217e+03 1.16999e+04 -1.10121e-01
7.25919e+02 2.06389e+01 9.12128e+03 1.17431e+04 -1.11932e-01
7.26670e+02 2.05278e+01 9.16272e+03 1.17834e+04 -1.10109e-01
7.27422e+02 1.96389e+01 9.17117e+03 1.18084e+04 -1.09522e-01
7.28173e+02 2.26389e+01 9.16806e+03 1.18346e+04 -1.13114e-01
