x_1E-4M 1E-4M_mean x_2E-4M 2E-4M_mean x_3E-4M 3E-4M_mean x_4E-4M 4E-4M_mean x_5E-4M 5E-4M_mean x_5E-3M 5E-3M_mean
3.99317650e+02 3.05645000e+02 3.99317650e+02 5.03685000e+02 3.99317650e+02 7.55700000e+02 3.99317650e+02 8.77505000e+02 3.99317650e+02 9.86850000e+02 3.99317650e+02 4.03230000e+02
4.00102310e+02 3.26565000e+02 4.00102310e+02 5.45365000e+02 4.00102310e+02 8.08220000e+02 4.00102310e+02 9.44185000e+02 4.00102310e+02 1.05285000e+03 4.00102310e+02 4.44670000e+02
4.00886897e+02 3.44285000e+02 4.00886897e+02 5.83285000e+02 4.00886897e+02 8.66540000e+02 4.00886897e+02 1.01666500e+03 4.00886897e+02 1.13529000e+03 4.00886897e+02 4.79430000e+02
4.01671412e+02 3.71365000e+02 4.01671412e+02 6.24845000e+02 4.01671412e+02 9.33180000e+02 4.01671412e+02 1.09006500e+03 4.01671412e+02 1.22745000e+03 4.01671412e+02 5.27630000e+02
4.02455854e+02 3.98005000e+02 4.02455854e+02 6.69245000e+02 4.02455854e+02 9.96460000e+02 4.02455854e+02 1.16686500e+03 4.02455854e+02 1.31525000e+03 4.02455854e+02 5.72230000e+02
4.03240224e+02 4.19045000e+02 4.03240224e+02 7.12085000e+02 4.03240224e+02 1.06022000e+03 4.03240224e+02 1.24470500e+03 4.03240224e+02 1.40613000e+03 4.03240224e+02 6.13430000e+02
4.04024521e+02 4.47925000e+02 4.04024521e+02 7.61765000e+02 4.04024521e+02 1.13826000e+03 4.04024521e+02 1.33078500e+03 4.04024521e+02 1.50373000e+03 4.04024521e+02 6.65870000e+02
4.04808746e+02 4.76845000e+02 4.04808746e+02 8.09365000e+02 4.04808746e+02 1.21266000e+03 4.04808746e+02 1.42374500e+03 4.04808746e+02 1.59837000e+03 4.04808746e+02 7.13590000e+02
4.05592898e+02 5.04005000e+02 4.05592898e+02 8.62485000e+02 4.05592898e+02 1.29454000e+03 4.05592898e+02 1.51270500e+03 4.05592898e+02 1.70309000e+03 4.05592898e+02 7.66430000e+02
4.06376977e+02 5.37805000e+02 4.06376977e+02 9.13805000e+02 4.06376977e+02 1.37162000e+03 4.06376977e+02 1.60874500e+03 4.06376977e+02 1.81021000e+03 4.06376977e+02 8.21630000e+02
4.07160984e+02 5.65365000e+02 4.07160984e+02 9.67045000e+02 4.07160984e+02 1.45646000e+03 4.07160984e+02 1.70846500e+03 4.07160984e+02 1.92505000e+03 4.07160984e+02 8.78670000e+02
4.07944918e+02 6.01845000e+02 4.07944918e+02 1.02660500e+03 4.07944918e+02 1.54090000e+03 4.07944918e+02 1.80982500e+03 4.07944918e+02 2.03497000e+03 4.07944918e+02 9.32790000e+02
4.08728779e+02 6.34125000e+02 4.08728779e+02 1.08472500e+03 4.08728779e+02 1.62970000e+03 4.08728779e+02 1.90562500e+03 4.08728779e+02 2.15517000e+03 4.08728779e+02 9.98550000e+02
4.09512567e+02 6.69525000e+02 4.09512567e+02 1.14668500e+03 4.09512567e+02 1.72230000e+03 4.09512567e+02 2.02438500e+03 4.09512567e+02 2.27401000e+03 4.09512567e+02 1.05799000e+03
4.10296283e+02 7.03405000e+02 4.10296283e+02 1.20504500e+03 4.10296283e+02 1.81494000e+03 4.10296283e+02 2.13086500e+03 4.10296283e+02 2.40225000e+03 4.10296283e+02 1.12123000e+03
4.11079925e+02 7.43165000e+02 4.11079925e+02 1.27700500e+03 4.11079925e+02 1.91530000e+03 4.11079925e+02 2.24726500e+03 4.11079925e+02 2.53873000e+03 4.11079925e+02 1.19315000e+03
4.11863495e+02 7.83365000e+02 4.11863495e+02 1.33692500e+03 4.11863495e+02 2.00922000e+03 4.11863495e+02 2.36166500e+03 4.11863495e+02 2.65873000e+03 4.11863495e+02 1.25719000e+03
4.12646992e+02 8.16645000e+02 4.12646992e+02 1.41148500e+03 4.12646992e+02 2.11386000e+03 4.12646992e+02 2.48426500e+03 4.12646992e+02 2.79461000e+03 4.12646992e+02 1.32183000e+03
4.13430416e+02 8.59405000e+02 4.13430416e+02 1.46876500e+03 4.13430416e+02 2.20886000e+03 4.13430416e+02 2.60146500e+03 4.13430416e+02 2.94289000e+03 4.13430416e+02 1.38855000e+03
4.14213767e+02 8.96845000e+02 4.14213767e+02 1.53688500e+03 4.14213767e+02 2.32246000e+03 4.14213767e+02 2.72398500e+03 4.14213767e+02 3.07249000e+03 4.14213767e+02 1.46315000e+03
4.14997045e+02 9.34925000e+02 4.14997045e+02 1.61304500e+03 4.14997045e+02 2.42374000e+03 4.14997045e+02 2.85046500e+03 4.14997045e+02 3.21101000e+03 4.14997045e+02 1.53355000e+03
4.15780250e+02 9.80925000e+02 4.15780250e+02 1.68792500e+03 4.15780250e+02 2.53874000e+03 4.15780250e+02 2.98750500e+03 4.15780250e+02 3.36477000e+03 4.15780250e+02 1.60459000e+03
4.16563382e+02 1.02612500e+03 4.16563382e+02 1.75924500e+03 4.16563382e+02 2.64910000e+03 4.16563382e+02 3.11190500e+03 4.16563382e+02 3.50849000e+03 4.16563382e+02 1.68555000e+03
4.17346441e+02 1.07108500e+03 4.17346441e+02 1.83432500e+03 4.17346441e+02 2.75766000e+03 4.17346441e+02 3.24570500e+03 4.17346441e+02 3.66381000e+03 4.17346441e+02 1.76267000e+03
4.18129427e+02 1.10568500e+03 4.18129427e+02 1.90728500e+03 4.18129427e+02 2.86762000e+03 4.18129427e+02 3.37730500e+03 4.18129427e+02 3.80085000e+03 4.18129427e+02 1.83663000e+03
4.18912340e+02 1.15272500e+03 4.18912340e+02 1.98664500e+03 4.18912340e+02 2.98082000e+03 4.18912340e+02 3.49562500e+03 4.18912340e+02 3.94901000e+03 4.18912340e+02 1.91103000e+03
4.19695179e+02 1.19836500e+03 4.19695179e+02 2.05956500e+03 4.19695179e+02 3.10030000e+03 4.19695179e+02 3.63478500e+03 4.19695179e+02 4.10609000e+03 4.19695179e+02 1.99539000e+03
4.20477946e+02 1.23964500e+03 4.20477946e+02 2.12952500e+03 4.20477946e+02 3.21598000e+03 4.20477946e+02 3.77810500e+03 4.20477946e+02 4.25549000e+03 4.20477946e+02 2.06571000e+03
4.21260639e+02 1.27900500e+03 4.21260639e+02 2.20232500e+03 4.21260639e+02 3.32550000e+03 4.21260639e+02 3.90262500e+03 4.21260639e+02 4.40873000e+03 4.21260639e+02 2.13667000e+03
4.22043259e+02 1.32800500e+03 4.22043259e+02 2.28692500e+03 4.22043259e+02 3.43330000e+03 4.22043259e+02 4.04518500e+03 4.22043259e+02 4.56825000e+03 4.22043259e+02 2.22331000e+03
4.22825806e+02 1.36692500e+03 4.22825806e+02 2.35976500e+03 4.22825806e+02 3.54750000e+03 4.22825806e+02 4.18022500e+03 4.22825806e+02 4.70829000e+03 4.22825806e+02 2.30491000e+03
4.23608279e+02 1.41556500e+03 4.23608279e+02 2.43748500e+03 4.23608279e+02 3.67754000e+03 4.23608279e+02 4.31778500e+03 4.23608279e+02 4.86409000e+03 4.23608279e+02 2.38239000e+03
4.24390679e+02 1.46344500e+03 4.24390679e+02 2.51148500e+03 4.24390679e+02 3.79106000e+03 4.24390679e+02 4.45546500e+03 4.24390679e+02 5.01173000e+03 4.24390679e+02 2.46263000e+03
4.25173006e+02 1.50656500e+03 4.25173006e+02 2.59092500e+03 4.25173006e+02 3.90542000e+03 4.25173006e+02 4.58698500e+03 4.25173006e+02 5.17621000e+03 4.25173006e+02 2.53551000e+03
4.25955260e+02 1.54644500e+03 4.25955260e+02 2.67024500e+03 4.25955260e+02 4.01910000e+03 4.25955260e+02 4.72162500e+03 4.25955260e+02 5.32881000e+03 4.25955260e+02 2.61423000e+03
4.26737440e+02 1.59464500e+03 4.26737440e+02 2.74420500e+03 4.26737440e+02 4.12478000e+03 4.26737440e+02 4.86134500e+03 4.26737440e+02 5.47669000e+03 4.26737440e+02 2.69595000e+03
4.27519546e+02 1.63856500e+03 4.27519546e+02 2.82240500e+03 4.27519546e+02 4.24890000e+03 4.27519546e+02 5.00022500e+03 4.27519546e+02 5.64297000e+03 4.27519546e+02 2.77807000e+03
4.28301580e+02 1.68424500e+03 4.28301580e+02 2.89092500e+03 4.28301580e+02 4.37102000e+03 4.28301580e+02 5.12990500e+03 4.28301580e+02 5.78925000e+03 4.28301580e+02 2.86699000e+03
4.29083539e+02 1.72332500e+03 4.29083539e+02 2.97896500e+03 4.29083539e+02 4.48454000e+03 4.29083539e+02 5.28330500e+03 4.29083539e+02 5.94613000e+03 4.29083539e+02 2.93439000e+03
4.29865426e+02 1.77008500e+03 4.29865426e+02 3.05472500e+03 4.29865426e+02 4.59778000e+03 4.29865426e+02 5.41314500e+03 4.29865426e+02 6.09833000e+03 4.29865426e+02 3.01067000e+03
4.30647238e+02 1.81260500e+03 4.30647238e+02 3.12924500e+03 4.30647238e+02 4.71178000e+03 4.30647238e+02 5.54126500e+03 4.30647238e+02 6.24213000e+03 4.30647238e+02 3.09247000e+03
4.31428978e+02 1.85372500e+03 4.31428978e+02 3.19664500e+03 4.31428978e+02 4.82326000e+03 4.31428978e+02 5.67686500e+03 4.31428978e+02 6.38729000e+03 4.31428978e+02 3.17095000e+03
4.32210643e+02 1.89488500e+03 4.32210643e+02 3.26128500e+03 4.32210643e+02 4.92722000e+03 4.32210643e+02 5.80314500e+03 4.32210643e+02 6.52913000e+03 4.32210643e+02 3.24695000e+03
4.32992235e+02 1.93212500e+03 4.32992235e+02 3.33368500e+03 4.32992235e+02 5.03294000e+03 4.32992235e+02 5.91614500e+03 4.32992235e+02 6.67165000e+03 4.32992235e+02 3.32323000e+03
4.33773753e+02 1.97556500e+03 4.33773753e+02 3.40228500e+03 4.33773753e+02 5.14818000e+03 4.33773753e+02 6.05218500e+03 4.33773753e+02 6.82469000e+03 4.33773753e+02 3.39315000e+03
4.34555198e+02 2.01592500e+03 4.34555198e+02 3.48224500e+03 4.34555198e+02 5.25446000e+03 4.34555198e+02 6.18262500e+03 4.34555198e+02 6.97065000e+03 4.34555198e+02 3.46811000e+03
4.35336569e+02 2.04800500e+03 4.35336569e+02 3.53616500e+03 4.35336569e+02 5.34874000e+03 4.35336569e+02 6.28702500e+03 4.35336569e+02 7.09113000e+03 4.35336569e+02 3.53755000e+03
4.36117866e+02 2.09808500e+03 4.36117866e+02 3.61668500e+03 4.36117866e+02 5.45966000e+03 4.36117866e+02 6.41478500e+03 4.36117866e+02 7.22413000e+03 4.36117866e+02 3.61387000e+03
4.36899090e+02 2.12800500e+03 4.36899090e+02 3.67808500e+03 4.36899090e+02 5.54826000e+03 4.36899090e+02 6.51778500e+03 4.36899090e+02 7.36373000e+03 4.36899090e+02 3.68055000e+03
4.37680240e+02 2.16384500e+03 4.37680240e+02 3.74416500e+03 4.37680240e+02 5.64642000e+03 4.37680240e+02 6.63678500e+03 4.37680240e+02 7.47801000e+03 4.37680240e+02 3.74235000e+03
4.38461316e+02 2.21000500e+03 4.38461316e+02 3.79548500e+03 4.38461316e+02 5.73578000e+03 4.38461316e+02 6.74906500e+03 4.38461316e+02 7.59493000e+03 4.38461316e+02 3.80831000e+03
4.39242318e+02 2.23492500e+03 4.39242318e+02 3.86708500e+03 4.39242318e+02 5.81762000e+03 4.39242318e+02 6.85426500e+03 4.39242318e+02 7.72337000e+03 4.39242318e+02 3.87235000e+03
4.40023246e+02 2.27216500e+03 4.40023246e+02 3.92044500e+03 4.40023246e+02 5.90274000e+03 4.40023246e+02 6.95458500e+03 4.40023246e+02 7.83341000e+03 4.40023246e+02 3.94031000e+03
4.40804100e+02 2.29556500e+03 4.40804100e+02 3.97156500e+03 4.40804100e+02 5.99674000e+03 4.40804100e+02 7.04690500e+03 4.40804100e+02 7.94605000e+03 4.40804100e+02 4.00087000e+03
4.41584881e+02 2.33188500e+03 4.41584881e+02 4.02352500e+03 4.41584881e+02 6.06854000e+03 4.41584881e+02 7.15842500e+03 4.41584881e+02 8.06277000e+03 4.41584881e+02 4.05343000e+03
4.42365587e+02 2.36740500e+03 4.42365587e+02 4.07488500e+03 4.42365587e+02 6.15458000e+03 4.42365587e+02 7.23950500e+03 4.42365587e+02 8.16533000e+03 4.42365587e+02 4.11299000e+03
4.43146220e+02 2.38548500e+03 4.43146220e+02 4.12712500e+03 4.43146220e+02 6.21594000e+03 4.43146220e+02 7.33778500e+03 4.43146220e+02 8.26121000e+03 4.43146220e+02 4.17303000e+03
4.43926778e+02 2.41296500e+03 4.43926778e+02 4.18112500e+03 4.43926778e+02 6.30058000e+03 4.43926778e+02 7.42550500e+03 4.43926778e+02 8.35421000e+03 4.43926778e+02 4.21747000e+03
4.44707263e+02 2.44428500e+03 4.44707263e+02 4.21620500e+03 4.44707263e+02 6.37566000e+03 4.44707263e+02 7.49022500e+03 4.44707263e+02 8.43941000e+03 4.44707263e+02 4.27719000e+03
4.45487674e+02 2.46452500e+03 4.45487674e+02 4.25720500e+03 4.45487674e+02 6.43018000e+03 4.45487674e+02 7.56126500e+03 4.45487674e+02 8.52849000e+03 4.45487674e+02 4.30995000e+03
4.46268010e+02 2.49020500e+03 4.46268010e+02 4.29840500e+03 4.46268010e+02 6.48942000e+03 4.46268010e+02 7.64790500e+03 4.46268010e+02 8.59161000e+03 4.46268010e+02 4.35463000e+03
4.47048272e+02 2.50940500e+03 4.47048272e+02 4.34276500e+03 4.47048272e+02 6.55082000e+03 4.47048272e+02 7.71738500e+03 4.47048272e+02 8.68405000e+03 4.47048272e+02 4.39771000e+03
4.47828460e+02 2.53820500e+03 4.47828460e+02 4.37468500e+03 4.47828460e+02 6.61026000e+03 4.47828460e+02 7.77454500e+03 4.47828460e+02 8.74925000e+03 4.47828460e+02 4.43491000e+03
4.48608574e+02 2.55504500e+03 4.48608574e+02 4.41424500e+03 4.48608574e+02 6.64434000e+03 4.48608574e+02 7.83218500e+03 4.48608574e+02 8.82673000e+03 4.48608574e+02 4.47171000e+03
4.49388614e+02 2.57368500e+03 4.49388614e+02 4.44936500e+03 4.49388614e+02 6.70258000e+03 4.49388614e+02 7.89834500e+03 4.49388614e+02 8.90397000e+03 4.49388614e+02 4.50631000e+03
4.50168580e+02 2.58432500e+03 4.50168580e+02 4.47796500e+03 4.50168580e+02 6.75858000e+03 4.50168580e+02 7.95058500e+03 4.50168580e+02 8.94821000e+03 4.50168580e+02 4.54379000e+03
4.50948471e+02 2.59824500e+03 4.50948471e+02 4.49816500e+03 4.50948471e+02 6.79166000e+03 4.50948471e+02 7.99522500e+03 4.50948471e+02 8.99641000e+03 4.50948471e+02 4.57967000e+03
4.51728289e+02 2.62128500e+03 4.51728289e+02 4.53104500e+03 4.51728289e+02 6.84086000e+03 4.51728289e+02 8.03918500e+03 4.51728289e+02 9.05849000e+03 4.51728289e+02 4.61355000e+03
4.52508031e+02 2.62908500e+03 4.52508031e+02 4.54720500e+03 4.52508031e+02 6.86174000e+03 4.52508031e+02 8.08446500e+03 4.52508031e+02 9.11477000e+03 4.52508031e+02 4.64171000e+03
4.53287700e+02 2.64500500e+03 4.53287700e+02 4.57488500e+03 4.53287700e+02 6.89874000e+03 4.53287700e+02 8.11394500e+03 4.53287700e+02 9.13277000e+03 4.53287700e+02 4.64959000e+03
4.54067294e+02 2.65300500e+03 4.54067294e+02 4.59372500e+03 4.54067294e+02 6.92318000e+03 4.54067294e+02 8.16066500e+03 4.54067294e+02 9.17657000e+03 4.54067294e+02 4.68019000e+03
4.54846814e+02 2.66476500e+03 4.54846814e+02 4.60988500e+03 4.54846814e+02 6.95494000e+03 4.54846814e+02 8.18114500e+03 4.54846814e+02 9.21905000e+03 4.54846814e+02 4.69543000e+03
4.55626259e+02 2.67156500e+03 4.55626259e+02 4.61376500e+03 4.55626259e+02 6.97122000e+03 4.55626259e+02 8.20690500e+03 4.55626259e+02 9.24353000e+03 4.55626259e+02 4.72035000e+03
4.56405630e+02 2.68068500e+03 4.56405630e+02 4.63128500e+03 4.56405630e+02 6.99714000e+03 4.56405630e+02 8.22826500e+03 4.56405630e+02 9.26101000e+03 4.56405630e+02 4.73527000e+03
4.57184927e+02 2.68608500e+03 4.57184927e+02 4.64872500e+03 4.57184927e+02 7.00466000e+03 4.57184927e+02 8.25630500e+03 4.57184927e+02 9.29649000e+03 4.57184927e+02 4.76015000e+03
4.57964149e+02 2.67740500e+03 4.57964149e+02 4.64592500e+03 4.57964149e+02 7.02594000e+03 4.57964149e+02 8.25306500e+03 4.57964149e+02 9.29289000e+03 4.57964149e+02 4.77151000e+03
4.58743296e+02 2.68808500e+03 4.58743296e+02 4.65200500e+03 4.58743296e+02 7.02214000e+03 4.58743296e+02 8.27318500e+03 4.58743296e+02 9.34229000e+03 4.58743296e+02 4.76939000e+03
4.59522369e+02 2.68900500e+03 4.59522369e+02 4.66092500e+03 4.59522369e+02 7.03230000e+03 4.59522369e+02 8.28294500e+03 4.59522369e+02 9.34349000e+03 4.59522369e+02 4.77451000e+03
4.60301368e+02 2.69780500e+03 4.60301368e+02 4.65844500e+03 4.60301368e+02 7.04630000e+03 4.60301368e+02 8.28966500e+03 4.60301368e+02 9.32953000e+03 4.60301368e+02 4.78431000e+03
4.61080291e+02 2.69944500e+03 4.61080291e+02 4.65576500e+03 4.61080291e+02 7.03922000e+03 4.61080291e+02 8.29510500e+03 4.61080291e+02 9.33405000e+03 4.61080291e+02 4.78747000e+03
4.61859141e+02 2.69036500e+03 4.61859141e+02 4.65944500e+03 4.61859141e+02 7.03354000e+03 4.61859141e+02 8.28346500e+03 4.61859141e+02 9.31013000e+03 4.61859141e+02 4.78371000e+03
4.62637915e+02 2.69572500e+03 4.62637915e+02 4.65440500e+03 4.62637915e+02 7.02598000e+03 4.62637915e+02 8.27478500e+03 4.62637915e+02 9.31337000e+03 4.62637915e+02 4.79387000e+03
4.63416615e+02 2.68016500e+03 4.63416615e+02 4.64596500e+03 4.63416615e+02 7.03278000e+03 4.63416615e+02 8.26302500e+03 4.63416615e+02 9.31605000e+03 4.63416615e+02 4.78243000e+03
4.64195240e+02 2.69064500e+03 4.64195240e+02 4.64484500e+03 4.64195240e+02 7.01742000e+03 4.64195240e+02 8.25666500e+03 4.64195240e+02 9.29957000e+03 4.64195240e+02 4.78435000e+03
4.64973791e+02 2.68080500e+03 4.64973791e+02 4.64320500e+03 4.64973791e+02 7.01466000e+03 4.64973791e+02 8.25134500e+03 4.64973791e+02 9.28581000e+03 4.64973791e+02 4.78143000e+03
4.65752266e+02 2.67788500e+03 4.65752266e+02 4.63436500e+03 4.65752266e+02 6.99330000e+03 4.65752266e+02 8.23478500e+03 4.65752266e+02 9.27253000e+03 4.65752266e+02 4.77431000e+03
4.66530667e+02 2.67324500e+03 4.66530667e+02 4.61968500e+03 4.66530667e+02 6.98482000e+03 4.66530667e+02 8.21306500e+03 4.66530667e+02 9.24637000e+03 4.66530667e+02 4.76839000e+03
4.67308993e+02 2.66584500e+03 4.67308993e+02 4.61080500e+03 4.67308993e+02 6.94598000e+03 4.67308993e+02 8.19730500e+03 4.67308993e+02 9.22673000e+03 4.67308993e+02 4.75343000e+03
4.68087244e+02 2.65796500e+03 4.68087244e+02 4.59704500e+03 4.68087244e+02 6.94174000e+03 4.68087244e+02 8.17726500e+03 4.68087244e+02 9.21269000e+03 4.68087244e+02 4.73387000e+03
4.68865421e+02 2.64176500e+03 4.68865421e+02 4.57640500e+03 4.68865421e+02 6.91858000e+03 4.68865421e+02 8.13970500e+03 4.68865421e+02 9.17021000e+03 4.68865421e+02 4.72999000e+03
4.69643522e+02 2.63572500e+03 4.69643522e+02 4.55668500e+03 4.69643522e+02 6.88858000e+03 4.69643522e+02 8.11110500e+03 4.69643522e+02 9.12749000e+03 4.69643522e+02 4.70759000e+03
4.70421549e+02 2.62116500e+03 4.70421549e+02 4.54868500e+03 4.70421549e+02 6.85086000e+03 4.70421549e+02 8.06834500e+03 4.70421549e+02 9.09589000e+03 4.70421549e+02 4.69515000e+03
4.71199500e+02 2.60324500e+03 4.71199500e+02 4.51336500e+03 4.71199500e+02 6.82906000e+03 4.71199500e+02 8.03710500e+03 4.71199500e+02 9.03505000e+03 4.71199500e+02 4.66963000e+03
4.71977377e+02 2.60032500e+03 4.71977377e+02 4.48244500e+03 4.71977377e+02 6.78202000e+03 4.71977377e+02 7.99146500e+03 4.71977377e+02 8.99553000e+03 4.71977377e+02 4.64547000e+03
4.72755178e+02 2.57276500e+03 4.72755178e+02 4.46260500e+03 4.72755178e+02 6.74794000e+03 4.72755178e+02 7.94774500e+03 4.72755178e+02 8.95045000e+03 4.72755178e+02 4.62299000e+03
4.73532905e+02 2.56588500e+03 4.73532905e+02 4.43760500e+03 4.73532905e+02 6.71254000e+03 4.73532905e+02 7.89486500e+03 4.73532905e+02 8.89985000e+03 4.73532905e+02 4.59867000e+03
4.74310556e+02 2.54716500e+03 4.74310556e+02 4.41136500e+03 4.74310556e+02 6.66246000e+03 4.74310556e+02 7.85642500e+03 4.74310556e+02 8.83261000e+03 4.74310556e+02 4.56263000e+03
4.75088133e+02 2.53656500e+03 4.75088133e+02 4.37956500e+03 4.75088133e+02 6.62278000e+03 4.75088133e+02 7.79518500e+03 4.75088133e+02 8.78161000e+03 4.75088133e+02 4.55135000e+03
4.75865634e+02 2.51592500e+03 4.75865634e+02 4.35408500e+03 4.75865634e+02 6.57294000e+03 4.75865634e+02 7.74634500e+03 4.75865634e+02 8.71985000e+03 4.75865634e+02 4.51723000e+03
4.76643060e+02 2.49460500e+03 4.76643060e+02 4.32372500e+03 4.76643060e+02 6.53162000e+03 4.76643060e+02 7.69354500e+03 4.76643060e+02 8.65981000e+03 4.76643060e+02 4.48199000e+03
4.77420411e+02 2.47656500e+03 4.77420411e+02 4.29656500e+03 4.77420411e+02 6.49630000e+03 4.77420411e+02 7.64194500e+03 4.77420411e+02 8.60185000e+03 4.77420411e+02 4.45355000e+03
4.78197687e+02 2.46004500e+03 4.78197687e+02 4.25684500e+03 4.78197687e+02 6.44022000e+03 4.78197687e+02 7.58490500e+03 4.78197687e+02 8.53289000e+03 4.78197687e+02 4.41783000e+03
4.78974887e+02 2.43996500e+03 4.78974887e+02 4.23556500e+03 4.78974887e+02 6.38574000e+03 4.78974887e+02 7.51366500e+03 4.78974887e+02 8.45105000e+03 4.78974887e+02 4.39171000e+03
4.79752013e+02 2.42232500e+03 4.79752013e+02 4.20168500e+03 4.79752013e+02 6.35102000e+03 4.79752013e+02 7.46326500e+03 4.79752013e+02 8.40057000e+03 4.79752013e+02 4.36719000e+03
4.80529063e+02 2.40064500e+03 4.80529063e+02 4.16024500e+03 4.80529063e+02 6.30054000e+03 4.80529063e+02 7.40262500e+03 4.80529063e+02 8.31837000e+03 4.80529063e+02 4.33011000e+03
4.81306037e+02 2.38680500e+03 4.81306037e+02 4.12352500e+03 4.81306037e+02 6.23742000e+03 4.81306037e+02 7.35334500e+03 4.81306037e+02 8.25489000e+03 4.81306037e+02 4.29307000e+03
4.82082937e+02 2.36820500e+03 4.82082937e+02 4.09092500e+03 4.82082937e+02 6.18626000e+03 4.82082937e+02 7.28426500e+03 4.82082937e+02 8.19769000e+03 4.82082937e+02 4.26267000e+03
4.82859761e+02 2.34484500e+03 4.82859761e+02 4.05768500e+03 4.82859761e+02 6.12702000e+03 4.82859761e+02 7.21426500e+03 4.82859761e+02 8.11157000e+03 4.82859761e+02 4.22271000e+03
4.83636509e+02 2.32296500e+03 4.83636509e+02 4.01616500e+03 4.83636509e+02 6.07398000e+03 4.83636509e+02 7.15126500e+03 4.83636509e+02 8.03273000e+03 4.83636509e+02 4.18991000e+03
4.84413183e+02 2.29696500e+03 4.84413183e+02 3.98396500e+03 4.84413183e+02 6.00970000e+03 4.84413183e+02 7.08262500e+03 4.84413183e+02 7.97241000e+03 4.84413183e+02 4.15675000e+03
4.85189780e+02 2.28148500e+03 4.85189780e+02 3.93784500e+03 4.85189780e+02 5.95594000e+03 4.85189780e+02 7.01110500e+03 4.85189780e+02 7.90529000e+03 4.85189780e+02 4.10087000e+03
4.85966303e+02 2.25236500e+03 4.85966303e+02 3.90216500e+03 4.85966303e+02 5.89666000e+03 4.85966303e+02 6.93758500e+03 4.85966303e+02 7.81409000e+03 4.85966303e+02 4.07295000e+03
4.86742749e+02 2.22404500e+03 4.86742749e+02 3.85904500e+03 4.86742749e+02 5.83674000e+03 4.86742749e+02 6.87478500e+03 4.86742749e+02 7.73061000e+03 4.86742749e+02 4.02279000e+03
4.87519121e+02 2.20652500e+03 4.87519121e+02 3.82240500e+03 4.87519121e+02 5.77558000e+03 4.87519121e+02 6.79358500e+03 4.87519121e+02 7.63841000e+03 4.87519121e+02 3.97995000e+03
4.88295416e+02 2.17832500e+03 4.88295416e+02 3.77804500e+03 4.88295416e+02 5.70726000e+03 4.88295416e+02 6.73242500e+03 4.88295416e+02 7.56473000e+03 4.88295416e+02 3.93695000e+03
4.89071637e+02 2.16004500e+03 4.89071637e+02 3.74308500e+03 4.89071637e+02 5.65210000e+03 4.89071637e+02 6.65670500e+03 4.89071637e+02 7.47853000e+03 4.89071637e+02 3.89611000e+03
4.89847781e+02 2.13720500e+03 4.89847781e+02 3.69344500e+03 4.89847781e+02 5.57698000e+03 4.89847781e+02 6.58610500e+03 4.89847781e+02 7.39837000e+03 4.89847781e+02 3.86627000e+03
4.90623850e+02 2.10700500e+03 4.90623850e+02 3.66268500e+03 4.90623850e+02 5.51834000e+03 4.90623850e+02 6.49726500e+03 4.90623850e+02 7.31701000e+03 4.90623850e+02 3.81995000e+03
4.91399843e+02 2.08728500e+03 4.91399843e+02 3.61252500e+03 4.91399843e+02 5.45754000e+03 4.91399843e+02 6.41690500e+03 4.91399843e+02 7.22561000e+03 4.91399843e+02 3.77139000e+03
4.92175761e+02 2.06336500e+03 4.92175761e+02 3.55948500e+03 4.92175761e+02 5.40394000e+03 4.92175761e+02 6.35406500e+03 4.92175761e+02 7.14877000e+03 4.92175761e+02 3.72943000e+03
4.92951602e+02 2.03696500e+03 4.92951602e+02 3.52688500e+03 4.92951602e+02 5.33514000e+03 4.92951602e+02 6.27990500e+03 4.92951602e+02 7.05377000e+03 4.92951602e+02 3.68415000e+03
4.93727369e+02 2.00952500e+03 4.93727369e+02 3.48420500e+03 4.93727369e+02 5.27050000e+03 4.93727369e+02 6.19330500e+03 4.93727369e+02 6.97517000e+03 4.93727369e+02 3.63903000e+03
4.94503059e+02 1.98956500e+03 4.94503059e+02 3.43160500e+03 4.94503059e+02 5.20602000e+03 4.94503059e+02 6.11706500e+03 4.94503059e+02 6.87729000e+03 4.94503059e+02 3.58787000e+03
4.95278673e+02 1.95544500e+03 4.95278673e+02 3.39016500e+03 4.95278673e+02 5.13186000e+03 4.95278673e+02 6.02966500e+03 4.95278673e+02 6.78897000e+03 4.95278673e+02 3.55127000e+03
4.96054212e+02 1.93280500e+03 4.96054212e+02 3.34596500e+03 4.96054212e+02 5.06518000e+03 4.96054212e+02 5.96346500e+03 4.96054212e+02 6.71225000e+03 4.96054212e+02 3.49535000e+03
4.96829675e+02 1.89992500e+03 4.96829675e+02 3.30320500e+03 4.96829675e+02 4.99058000e+03 4.96829675e+02 5.88650500e+03 4.96829675e+02 6.61733000e+03 4.96829675e+02 3.45803000e+03
4.97605062e+02 1.88068500e+03 4.97605062e+02 3.26112500e+03 4.97605062e+02 4.91722000e+03 4.97605062e+02 5.80374500e+03 4.97605062e+02 6.51497000e+03 4.97605062e+02 3.41231000e+03
4.98380373e+02 1.85312500e+03 4.98380373e+02 3.21156500e+03 4.98380373e+02 4.85518000e+03 4.98380373e+02 5.71910500e+03 4.98380373e+02 6.42461000e+03 4.98380373e+02 3.36355000e+03
